action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
1,1,-0.4,action = 1,13,2,0.61579,0.61561,0.5618,0.49376,0.51868,0.48640518089346046,0.48644629713874893,0.4961652950378533,0.499959998399872,0.4996498774141749,3.0478159044673023,3.047841485693745,3.0426264751892664,2.99355999199936,3.016929387070874
2,0,0.6,action = 2,14,2,0.64518,0.65029,0.59807,0.50624,0.52487,0.47845584958280113,0.4768752457404347,0.490285631035624,0.499959998399872,0.49937961512260387,3.0374592479140055,3.0346662287021737,3.04949815517812,3.00603999199936,3.021768075613019
1,0,0.6,action = 1,15,2,0.58643,0.60413,0.52487,0.48752,0.52492,0.49247334953274374,0.48903987567477564,0.49937961512260387,0.4998399743918047,0.49937961512260387,3.0487967476637188,3.049329378373878,3.021768075613019,2.9867198719590236,3.0218180756130195
0,0,0.6,action = 0,16,2,0.54355,0.52492,0.52492,0.49376,0.51873,0.49809637621649083,0.49937961512260387,0.49937961512260387,0.499959998399872,0.4996498774141749,3.034031881082454,3.0218180756130195,3.0218180756130195,2.99355999199936,3.0169793870708745
1,1,-0.4,action = 1,17,2,0.50624,0.53116,0.51868,0.48127,0.50624,0.499959998399872,0.49902905727021546,0.4996498774141749,0.4996498774141749,0.499959998399872,3.00603999199936,3.0263052863510773,3.016929387070874,2.9795193870708743,3.00603999199936
1,0,0.6,action = 1,18,2,0.51868,0.53735,0.53735,0.50619,0.53097,0.4996498774141749,0.4985980344927164,0.4985980344927164,0.499959998399872,0.49903907662626984,3.016929387070874,3.030340172463582,3.030340172463582,3.00598999199936,3.026165383131349
4,1,-0.4,action = 4,19,2,0.50014,0.51248,0.51244,0.49376,0.52492,0.5,0.4998399743918047,0.49984997749324744,0.499959998399872,0.49937961512260387,3.00014,3.0116798719590236,3.011689887466237,2.99355999199936,3.0218180756130195
2,1,-0.4,action = 2,20,2,0.53116,0.5435,0.54969,0.51873,0.5374,0.49902905727021546,0.498106414333323,0.4975238687741524,0.4996498774141749,0.4985980344927164,3.0263052863510773,3.0340320716666147,3.037309343870762,3.0169793870708745,3.0303901724635818
4,0,0.6,action = 4,21,2,0.56612,0.57723,0.5759,0.55964,0.60511,0.4956107343470276,0.494004048566406,0.49420643459995545,0.49642723535277555,0.4888251221040097,3.0441736717351384,3.04725024283203,3.046932172999777,3.041776176763878,3.049235610520048
2,1,-0.4,action = 2,22,2,0.53121,0.5436,0.5436,0.5,0.53735,0.49902905727021546,0.49809637621649083,0.49809637621649083,0.5,0.4985980344927164,3.0263552863510776,3.034081881082454,3.034081881082454,3.0,3.030340172463582
2,0,0.6,action = 2,23,2,0.52487,0.5434,0.5495,0.48756,0.52492,0.49937961512260387,0.49811645224786544,0.49754396790635497,0.49984997749324744,0.49937961512260387,3.021768075613019,3.0339822612393275,3.037219839531775,2.9868098874662374,3.0218180756130195
2,1,-0.4,action = 2,24,2,0.50624,0.51248,0.52487,0.48132,0.51248,0.499959998399872,0.4998399743918047,0.49937961512260387,0.4996498774141749,0.4998399743918047,3.00603999199936,3.0116798719590236,3.021768075613019,2.9795693870708746,3.0116798719590236
2,1,-0.4,action = 2,25,2,0.52492,0.53735,0.54969,0.48756,0.52492,0.49937961512260387,0.4985980344927164,0.4975238687741524,0.49984997749324744,0.49937961512260387,3.0218180756130195,3.030340172463582,3.037309343870762,2.9868098874662374,3.0218180756130195
2,0,0.6,action = 2,26,2,0.53111,0.54979,0.56818,0.51248,0.54965,0.49902905727021546,0.49751381890355567,0.49532817404222024,0.4998399743918047,0.49753391844174805,3.0262552863510774,3.037359094517778,3.044820870211101,3.0116798719590236,3.03731959220874
2,1,-0.4,action = 2,27,2,0.51244,0.51873,0.53116,0.48132,0.52492,0.49984997749324744,0.4996498774141749,0.49902905727021546,0.4996498774141749,0.49937961512260387,3.011689887466237,3.0169793870708745,3.0263052863510773,2.9795693870708746,3.0218180756130195
2,1,-0.4,action = 2,28,2,0.5436,0.54965,0.56129,0.51868,0.5436,0.49809637621649083,0.49753391844174805,0.49622575507524797,0.4996498774141749,0.49809637621649083,3.034081881082454,3.03731959220874,3.0424187753762397,3.016929387070874,3.034081881082454
2,1,-0.4,action = 2,29,2,0.53731,0.56185,0.59158,0.49376,0.56208,0.498608062510024,0.4961652950378533,0.4915384013482568,0.499959998399872,0.4961350622562368,3.0303503125501194,3.0426764751892668,3.049272006741284,2.99355999199936,3.042755311281184
2,1,-0.4,action = 2,30,2,0.54355,0.5374,0.58024,0.49371,0.54355,0.49809637621649083,0.4985980344927164,0.49351798346159587,0.499959998399872,0.49809637621649083,3.034031881082454,3.0303901724635818,3.047829917307979,2.99350999199936,3.034031881082454
2,1,-0.4,action = 2,31,2,0.5617,0.56752,0.58363,0.52444,0.55565,0.4961753722223625,0.49541901457251314,0.4929604446606239,0.4993996395673509,0.4968903299521938,3.0425768611118125,3.0446150728625656,3.048432223303119,3.021438197836755,3.040101649760969
2,0,0.6,action = 2,32,2,0.5678,0.56794,0.60981,0.52492,0.561,0.49537864306003343,0.4953584560699454,0.4877909388252308,0.49937961512260387,0.49626605767471144,3.044693215300167,3.044732280349727,3.0487646941261537,3.0218180756130195,3.0423302883735572
1,0,0.6,action = 1,33,2,0.56184,0.59807,0.61022,0.50005,0.53102,0.4961652950378533,0.490285631035624,0.4876986774638619,0.5,0.49903907662626984,3.0426664751892667,3.04949815517812,3.0487133873193097,3.00005,3.0262153831313494
2,1,-0.4,action = 2,34,2,0.56818,0.56818,0.62079,0.49376,0.51853,0.49532817404222024,0.49532817404222024,0.48519068416448397,0.499959998399872,0.49965988432132513,3.044820870211101,3.044820870211101,3.04674342082242,2.99355999199936,3.0168294216066256
2,0,0.6,action = 2,35,2,0.54936,0.56185,0.62178,0.45729,0.48794,0.4975540171679855,0.4961652950378533,0.4849432956542445,0.49817667548772293,0.49984997749324744,3.0371300858399275,3.0426764751892668,3.046496478271222,2.9481733774386147,2.9871898874662373
2,1,-0.4,action = 2,36,2,0.53735,0.53111,0.59215,0.48132,0.50624,0.4985980344927164,0.49902905727021546,0.49143666936849556,0.4996498774141749,0.499959998399872,3.030340172463582,3.0262552863510774,3.049333346842478,2.9795693870708746,3.00603999199936
2,0,0.6,action = 2,37,2,0.56199,0.54965,0.59693,0.48756,0.53097,0.4961451400548029,0.49753391844174805,0.49050993873722887,0.49984997749324744,0.49903907662626984,3.042715700274014,3.03731959220874,3.0494796936861444,2.9868098874662374,3.026165383131349
2,1,-0.4,action = 2,38,2,0.56165,0.5495,0.59113,0.47513,0.53102,0.4961854492022111,0.49754396790635497,0.49161977177489513,0.49937961512260387,0.49903907662626984,3.0425772460110556,3.037219839531775,3.049228858874476,2.9720280756130193,3.0262153831313494
2,1,-0.4,action = 2,39,2,0.54322,0.54345,0.59761,0.50005,0.51873,0.4981264899601305,0.498106414333323,0.4903774056785243,0.5,0.4996498774141749,3.0338524498006523,3.033982071666615,3.0494970283926213,3.00005,3.0169793870708745
2,0,0.6,action = 2,40,2,0.54936,0.57349,0.61577,0.50005,0.53721,0.4975540171679855,0.49457052075512953,0.4864154602806124,0.5,0.49861809032565196,3.0371300858399275,3.046342603775648,3.047847301403062,3.00005,3.0303004516282597
2,1,-0.4,action = 2,41,2,0.5556,0.54946,0.60403,0.51244,0.56208,0.49690039243293016,0.49754396790635497,0.48906032347758494,0.49984997749324744,0.4961350622562368,3.040101962164651,3.037179839531775,3.0493316173879244,3.011689887466237,3.042755311281184
1,1,-0.4,action = 1,42,2,0.56804,0.57414,0.6221,0.48756,0.54969,0.49534836226639534,0.4944694126030446,0.48486080476771887,0.49984997749324744,0.4975238687741524,3.0447818113319767,3.0464870630152228,3.0464040238385945,2.9868098874662374,3.037309343870762
1,1,-0.4,action = 1,43,2,0.56748,0.61022,0.62115,0.50624,0.55589,0.49542910693660297,0.4876986774638619,0.48509792825779,0.499959998399872,0.49687020437937307,3.044625534683015,3.0487133873193097,3.0466396412889503,3.00603999199936,3.0402410218968656
1,1,-0.4,action = 1,44,2,0.59158,0.60371,0.60928,0.50624,0.56818,0.4915384013482568,0.48912166175707245,0.4879139268354614,0.499959998399872,0.49532817404222024,3.049272006741284,3.049318308785362,3.0488496341773073,3.00603999199936,3.044820870211101
0,0,0.6,action = 0,45,2,0.57995,0.62767,0.6394,0.53111,0.54969,0.493568637577389,0.4834252786108728,0.4801770506802673,0.49902905727021546,0.4975238687741524,3.0477931878869446,3.044796393054364,3.0402852534013363,3.0262552863510774,3.037309343870762
1,0,0.6,action = 1,46,2,0.54922,0.60959,0.62735,0.51248,0.56194,0.4975741150823664,0.48784218759758774,0.48350801441134356,0.4998399743918047,0.4961451400548029,3.037090575411832,3.0488009379879384,3.0448900720567176,3.0116798719590236,3.0426657002740143
2,0,0.6,action = 2,47,2,0.53698,0.57949,0.6035,0.50634,0.51873,0.49862811793961237,0.49363954460719617,0.48917277111466456,0.499959998399872,0.4996498774141749,3.030120589698062,3.0476877230359807,3.049363855573323,3.00613999199936,3.0169793870708745
2,1,-0.4,action = 2,48,2,0.48845,0.55546,0.58605,0.45669,0.48161,0.4998699830956046,0.4969104547099004,0.49254441424099005,0.49811645224786544,0.49965988432132513,2.9877999154780226,3.040012273549502,3.04877207120495,2.9472722612393274,2.9799094216066253
2,1,-0.4,action = 2,49,2,0.46354,0.53726,0.5739,0.45031,0.50624,0.4986682263790225,0.498608062510024,0.4945098583446037,0.4975238687741524,0.499959998399872,2.9568811318951123,3.0303003125501196,3.0464492917230186,2.937929343870762,3.00603999199936
1,1,-0.4,action = 1,50,2,0.50624,0.57437,0.62189,0.51229,0.54895,0.499959998399872,0.49443907612566385,0.4849123632162826,0.49984997749324744,0.4975942121849891,3.00603999199936,3.0465653806283193,3.046451816081413,3.0115398874662374,3.0369210609249455
1,1,-0.4,action = 1,51,2,0.50624,0.60182,0.62616,0.52473,0.57428,0.499959998399872,0.4895201732308894,0.48381814765467407,0.49938962744534454,0.4944491884915982,3.00603999199936,3.0494208661544473,3.0452507382733702,3.0216781372267225,3.0465259424579907
1,1,-0.4,action = 1,52,2,0.50648,0.59562,0.60373,0.52473,0.55579,0.499959998399872,0.4907748974835612,0.48912166175707245,0.49938962744534454,0.49688026726767887,3.00627999199936,3.049494487417806,3.0493383087853623,3.0216781372267225,3.0401913363383946
1,0,0.6,action = 1,53,2,0.51853,0.60426,0.61022,0.53111,0.5852,0.49965988432132513,0.48900920236739925,0.4876986774638619,0.49902905727021546,0.4926865129065337,3.0168294216066256,3.0493060118369963,3.0487133873193097,3.0262552863510774,3.0486325645326686
2,1,-0.4,action = 2,54,2,0.49465,0.58534,0.60403,0.51239,0.5739,0.499969999099946,0.49266621560646917,0.48906032347758494,0.49984997749324744,0.4945098583446037,2.99449999549973,3.048671078032346,3.0493316173879244,3.011639887466237,3.0464492917230186
1,1,-0.4,action = 1,55,2,0.53735,0.59221,0.6221,0.51244,0.56808,0.4985980344927164,0.4914264950122246,0.48486080476771887,0.49984997749324744,0.49533826825715777,3.030340172463582,3.049342475061123,3.0464040238385945,3.011689887466237,3.044771341285789
1,0,0.6,action = 1,56,2,0.52478,0.60983,0.65047,0.51873,0.57995,0.49938962744534454,0.4877909388252308,0.47682281824593925,0.4996498774141749,0.493568637577389,3.021728137226723,3.048784694126154,3.034584091229696,3.0169793870708745,3.0477931878869446
1,0,0.6,action = 1,57,2,0.52478,0.61425,0.64472,0.51248,0.58009,0.49938962744534454,0.4867751020748699,0.4785916840063145,0.4998399743918047,0.49354837655492295,3.021728137226723,3.0481255103743496,3.0376784200315727,3.0116798719590236,3.0478318827746147
1,0,0.6,action = 1,58,2,0.51868,0.59221,0.62774,0.51244,0.54965,0.4996498774141749,0.4914264950122246,0.4834045924481893,0.49984997749324744,0.49753391844174805,3.016929387070874,3.049342475061123,3.044762962240946,3.011689887466237,3.03731959220874
2,1,-0.4,action = 2,59,2,0.53073,0.57938,0.61579,0.51868,0.56199,0.49905911473491793,0.4936598018878993,0.48640518089346046,0.4996498774141749,0.4961451400548029,3.02602557367459,3.0476790094394968,3.0478159044673023,3.016929387070874,3.042715700274014
2,1,-0.4,action = 2,60,2,0.51853,0.57319,0.61579,0.53102,0.54355,0.49965988432132513,0.49461095822878814,0.48640518089346046,0.49903907662626984,0.49809637621649083,3.0168294216066256,3.0462447911439408,3.0478159044673023,3.0262153831313494,3.034031881082454
1,1,-0.4,action = 1,61,2,0.53097,0.59158,0.62171,0.52487,0.54979,0.49903907662626984,0.4915384013482568,0.4849639161834621,0.49937961512260387,0.49751381890355567,3.026165383131349,3.049272006741284,3.0465295809173103,3.021768075613019,3.037359094517778
1,1,-0.4,action = 1,62,2,0.51244,0.6044,0.62806,0.51868,0.5618,0.49984997749324744,0.48897852713590606,0.4833218389437829,0.4996498774141749,0.4961652950378533,3.011689887466237,3.0492926356795302,3.0446691947189146,3.016929387070874,3.0426264751892664
2,0,0.6,action = 2,63,2,0.47537,0.59158,0.59817,0.48132,0.53726,0.49938962744534454,0.4915384013482568,0.49026523433749614,0.4996498774141749,0.498608062510024,2.9723181372267224,3.049272006741284,3.0494961716874807,2.9795693870708746,3.0303003125501196
2,1,-0.4,action = 2,64,2,0.48175,0.55565,0.58629,0.50619,0.53698,0.49966989102806664,0.4968903299521938,0.49249365478146007,0.499959998399872,0.49862811793961237,2.980099455140333,3.040101649760969,3.0487582739073003,3.00598999199936,3.030120589698062
2,1,-0.4,action = 2,65,2,0.52478,0.57404,0.61547,0.52473,0.53721,0.49938962744534454,0.49448963588734596,0.4864874099090335,0.49938962744534454,0.49861809032565196,3.021728137226723,3.04648817943673,3.0479070495451674,3.0216781372267225,3.0303004516282597
2,1,-0.4,action = 2,66,2,0.51853,0.56775,0.60289,0.51244,0.56138,0.49965988432132513,0.4953887362465965,0.4892954117912818,0.49984997749324744,0.49621567891391744,3.0168294216066256,3.0446936812329826,3.049367058956409,3.011689887466237,3.0424583945695876
1,1,-0.4,action = 1,67,2,0.5,0.59197,0.62689,0.51868,0.56818,0.5,0.49146719117353094,0.48363209157374987,0.4996498774141749,0.49532817404222024,3.0,3.0493059558676547,3.0450504578687494,3.016929387070874,3.044820870211101
1,1,-0.4,action = 1,68,2,0.54345,0.58643,0.63402,0.53097,0.56804,0.498106414333323,0.49247334953274374,0.4817053041019997,0.49903907662626984,0.49534836226639534,3.033982071666615,3.0487967476637188,3.0425465205099984,3.026165383131349,3.0447818113319767
1,1,-0.4,action = 1,69,2,0.53097,0.6165,0.62806,0.52449,0.53731,0.49903907662626984,0.4862406811446364,0.4833218389437829,0.4993996395673509,0.498608062510024,3.026165383131349,3.0477034057231824,3.0446691947189146,3.0214881978367547,3.0303503125501194
1,0,0.6,action = 1,70,2,0.53102,0.62228,0.65093,0.51863,0.54927,0.49903907662626984,0.484819554061096,0.47667599058479965,0.4996498774141749,0.4975640662266519,3.0262153831313494,3.04637777030548,3.034309952923998,3.0168793870708743,3.0370903311332595
