action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,0,0.6,action = 4,33,4,0.36683,0.32131,0.37194,0.36092,0.37233,7.067533987449547,7.6338082828554965,7.067533987449547,7.067533987449547,7.6338082828554965,71.04216987449547,76.65939282855496,71.04727987449547,71.03625987449547,76.71041282855496
1,0,0.6,action = 1,34,4,0.38978,0.30086,0.39574,0.35003,0.34971,7.0976409430633725,7.666327507742778,7.0976409430633725,7.0976409430633725,7.0976409430633725,71.36618943063372,76.96413507742778,71.37214943063373,71.32643943063373,71.32611943063372
2,0,0.6,action = 2,35,4,0.37273,0.26055,0.38368,0.34426,0.34329,7.126753400720826,7.126753400720826,7.126753400720826,7.126753400720826,7.126753400720826,71.64026400720827,71.52808400720826,71.65121400720827,71.61179400720827,71.61082400720827
0,0,0.6,action = 0,36,4,0.35482,0.3117,0.35503,0.31989,0.34466,7.154932184115728,7.154932184115728,6.692826812213801,7.154932184115728,7.154932184115728,71.90414184115728,71.86102184115728,67.283298122138,71.86921184115728,71.89398184115728
4,0,0.6,action = 4,37,4,0.34907,0.2796,0.37247,0.3389,0.35464,6.718364197297654,7.182232794689001,6.718364197297654,7.182232794689001,7.182232794689001,67.53271197297654,72.10192794689002,67.55611197297655,72.16122794689001,72.17696794689002
3,0,0.6,action = 3,38,4,0.36638,0.26922,0.33965,0.32748,0.31698,6.743127624431198,7.2087060094841995,6.743127624431198,7.2087060094841995,6.743127624431198,67.79765624431198,72.356280094842,67.77092624431198,72.414540094842,67.74825624431197
1,0,0.6,action = 1,39,4,0.31018,0.2415,0.32182,0.29751,0.3117,6.767160655218806,7.234398397811102,6.767160655218806,6.767160655218806,6.767160655218806,67.98178655218805,72.58548397811103,67.99342655218805,67.96911655218805,67.98330655218805
0,1,-0.4,action = 0,40,4,0.34329,0.25187,0.33385,0.30168,0.32182,6.790503334639839,6.790503334639839,6.790503334639839,6.790503334639839,6.790503334639839,68.24832334639838,68.15690334639838,68.23888334639838,68.20671334639839,68.22685334639839
2,0,0.6,action = 2,41,4,0.38368,0.25043,0.34415,0.33241,0.33241,6.423539990204179,6.813192556306687,6.813192556306687,6.813192556306687,6.813192556306687,64.61907990204179,68.38235556306687,68.47607556306687,68.46433556306687,68.46433556306687
4,0,0.6,action = 4,42,4,0.36598,0.25073,0.32775,0.31069,0.32243,6.444347622634324,6.835262381761751,6.444347622634324,6.835262381761751,6.835262381761751,64.80945622634323,68.60335381761752,64.77122622634323,68.6633138176175,68.67505381761751
3,1,-0.4,action = 3,43,4,0.37176,0.26726,0.34907,0.34329,0.35622,6.464600990167715,6.856744320557037,6.464600990167715,6.856744320557037,6.464600990167715,65.01776990167714,68.83470320557036,64.99507990167714,68.91073320557037,65.00222990167714
1,1,-0.4,action = 1,44,4,0.40771,0.30144,0.37216,0.38407,0.37843,6.484327626642723,6.877667576736255,6.484327626642723,6.484327626642723,6.484327626642723,65.25098626642722,69.07811576736255,65.21543626642722,65.22734626642722,65.22170626642722
0,0,0.6,action = 0,45,4,0.37772,0.32182,0.34354,0.35549,0.35503,6.503553097388833,6.503553097388833,6.503553097388833,6.503553097388833,6.503553097388833,65.41325097388832,65.35735097388833,65.37907097388833,65.39102097388833,65.39056097388833
3,0,0.6,action = 3,46,4,0.33305,0.29554,0.31647,0.34886,0.31417,6.187598538893361,6.522301180861302,6.522301180861302,6.522301180861302,6.522301180861302,62.209035388933614,65.51855180861303,65.53948180861302,65.57187180861303,65.53718180861303
4,1,-0.4,action = 4,47,4,0.34329,0.3006,0.32639,0.34907,0.34354,6.2049526602273986,6.540594029913858,6.540594029913858,6.2049526602273986,6.540594029913858,62.39281660227399,65.70654029913858,65.73233029913858,62.39859660227398,65.74948029913858
1,1,-0.4,action = 1,48,4,0.3602,0.33837,0.33797,0.35022,0.39001,6.221894518320567,6.558452315378322,6.558452315378322,6.221894518320567,6.221894518320567,62.57914518320567,65.9228931537832,65.92249315378321,62.56916518320567,62.608955183205666
2,0,0.6,action = 2,49,4,0.37194,0.37226,0.3606,0.36806,0.39597,6.2384424388578115,6.2384424388578115,6.575895354221656,6.2384424388578115,6.2384424388578115,62.75636438857811,62.75668438857811,66.11955354221656,62.75248438857811,62.78039438857811
0,0,0.6,action = 0,50,4,0.37216,0.34329,0.3327,0.34932,0.3551,6.254613571923571,6.254613571923571,6.254613571923571,6.254613571923571,6.254613571923571,62.91829571923571,62.88942571923571,62.87883571923571,62.895455719235706,62.90123571923571
4,1,-0.4,action = 4,51,4,0.36598,0.34375,0.36042,0.36638,0.36638,5.978614964521949,6.270423989574089,6.270423989574089,6.270423989574089,6.270423989574089,60.15212964521949,63.0479898957409,63.064659895740895,63.0706198957409,63.0706198957409
2,0,0.6,action = 2,52,4,0.37176,0.35442,0.37216,0.35464,0.3956,5.993360058162054,6.2858887735479865,6.2858887735479865,6.2858887735479865,5.993360058162054,60.30536058162054,63.213307735479866,63.23104773547987,63.21352773547987,60.32920058162054
3,0,0.6,action = 3,53,4,0.37216,0.33219,0.34886,0.37212,0.39556,6.007789113989755,6.301022094282942,6.007789113989755,6.301022094282942,6.007789113989755,60.45005113989755,63.34241094282942,60.426751139897554,63.38234094282942,60.473451139897556
1,0,0.6,action = 1,54,4,0.37176,0.34907,0.36598,0.36638,0.39542,6.021914842109789,6.315837282248663,6.021914842109789,6.021914842109789,6.021914842109789,60.590908421097886,63.507442822486624,60.585128421097885,60.585528421097884,60.614568421097886
4,0,0.6,action = 4,55,4,0.33371,0.31574,0.31789,0.31393,0.356,6.035749213271339,6.035749213271339,6.035749213271339,6.035749213271339,6.035749213271339,60.69120213271339,60.67323213271339,60.67538213271339,60.67142213271339,60.71349213271339
0,0,0.6,action = 0,56,4,0.31811,0.30537,0.30144,0.31371,0.35022,6.049303514626403,6.049303514626403,6.049303514626403,6.049303514626403,5.791767387333941,60.811145146264025,60.79840514626403,60.79447514626403,60.80674514626403,58.26789387333941
3,1,-0.4,action = 3,57,4,0.34932,0.32082,0.32106,0.33219,0.36042,5.804486697538357,6.062588400357737,6.062588400357737,6.062588400357737,5.804486697538357,58.39418697538357,60.946704003577366,60.94694400357737,60.958074003577366,58.40528697538357
2,0,0.6,action = 2,58,4,0.36616,0.34886,0.35442,0.37194,0.3835,5.81695770058451,6.0756139377304885,6.0756139377304885,5.81695770058451,5.81695770058451,58.5357370058451,61.104999377304885,61.11055937730488,58.5415170058451,58.5530770058451
