action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,0,0.6,action = 4,70,4,0.4566,0.39705,0.37216,0.40137,0.57314,0.49811645224786544,0.48928519290900274,0.4833839054002522,0.4901734386928774,0.4946210670806491,0.7056582261239327,0.6416925964545014,0.613851952700126,0.6464567193464387,0.8204505335403245
4,0,0.6,action = 4,71,4,0.43792,0.36145,0.3606,0.384,0.57924,0.4961350622562368,0.48041648597857256,0.4801770506802673,0.4863537806987831,0.4936800583373811,0.6859875311281184,0.6016582429892863,0.6006885253401336,0.6271768903493915,0.8260800291686905
4,0,0.6,action = 4,72,4,0.43196,0.35613,0.35567,0.39587,0.54936,0.49534836226639534,0.47885279575251516,0.4787170354186281,0.48903987567477564,0.4975540171679855,0.6796341811331976,0.5955563978762576,0.595028517709314,0.6403899378373878,0.7981370085839927
4,1,-0.4,action = 4,73,4,0.41999,0.36701,0.37233,0.40803,0.52492,0.4935585071701227,0.4819854769596279,0.4834252786108728,0.49146719117353094,0.49937961512260387,0.6667692535850613,0.6080027384798139,0.6140426393054363,0.6537635955867654,0.7746098075613019
4,1,-0.4,action = 4,74,4,0.43206,0.356,0.37829,0.40183,0.54936,0.4953584560699454,0.4788110274419335,0.4849639161834621,0.49026523433749614,0.4975540171679855,0.6797392280349727,0.5954055137209667,0.620771958091731,0.6469626171687481,0.7981370085839927
4,1,-0.4,action = 4,75,4,0.43801,0.35022,0.34971,0.37822,0.5434,0.4961451400548029,0.47704297500330095,0.4768752457404347,0.4849432956542445,0.49811645224786544,0.6860825700274015,0.5887414875016505,0.5881476228702174,0.6206916478271223,0.7924582261239327
4,1,-0.4,action = 4,76,4,0.43792,0.34971,0.36656,0.40183,0.55546,0.4961350622562368,0.4768752457404347,0.48186097580111215,0.49026523433749614,0.4969104547099004,0.6859875311281184,0.5881476228702174,0.607490487900556,0.6469626171687481,0.8039152273549501
4,1,-0.4,action = 4,77,4,0.43196,0.36145,0.39636,0.41452,0.54345,0.49534836226639534,0.48041648597857256,0.4891421061409455,0.49263576808835147,0.498106414333323,0.6796341811331976,0.6016582429892863,0.6409310530704727,0.6608378840441758,0.7925032071666614
4,0,0.6,action = 4,78,4,0.43196,0.36228,0.36638,0.40137,0.59722,0.49534836226639534,0.4806558020038872,0.481809090823326,0.4901734386928774,0.4904589687221552,0.6796341811331976,0.6026079010019436,0.607284545411663,0.6464567193464387,0.8424494843610776
4,1,-0.4,action = 4,79,4,0.44416,0.37889,0.3793,0.40338,0.5556,0.49687020437937307,0.4851082353454742,0.48521129418017467,0.490581287861655,0.49690039243293016,0.6925951021896866,0.6214441176727371,0.6219056470900873,0.6486706439308275,0.804050196216465
4,1,-0.4,action = 4,80,4,0.43815,0.37889,0.39597,0.43206,0.54955,0.4961652950378533,0.4851082353454742,0.48906032347758494,0.4953584560699454,0.49753391844174805,0.6862326475189267,0.6214441176727371,0.6405001617387924,0.6797392280349727,0.798316959220874
4,1,-0.4,action = 4,81,4,0.45035,0.37335,0.37867,0.40785,0.57385,0.49753391844174805,0.48369411821935565,0.48505669771687515,0.49143666936849556,0.49451996926312286,0.699116959220874,0.6151970591096778,0.6211983488584376,0.6535683346842478,0.8211099846315614
4,0,0.6,action = 4,82,4,0.45035,0.37811,0.39001,0.41367,0.5617,0.49753391844174805,0.4849123632162826,0.4877499359302879,0.49249365478146007,0.4961753722223625,0.699116959220874,0.6205661816081414,0.6338849679651439,0.65991682739073,0.8097876861111812
